date,amps(A),temp(F),dewpoint(F),humidity(%),wind,speed(mph),gust(mph),pressure(in),precip_rate(in),precip_accum(in)
2012-01-04 00:35:00,176.8,-37.8,-47.1,58,NNE,0,0,29.68,0,0
2012-01-04 00:45:00,172.2,-38.3,-47.6,58,NNE,0,0,29.67,0,0
2012-01-04 00:51:00,172.76,-37.8,-47.1,58,NNE,0,0,29.67,0,0
2012-01-04 01:00:00,176.69,-37.8,-47.1,58,NNE,0,0,29.67,0,0
2012-01-04 01:10:00,176.67,-38.3,-47.6,58,NNE,0,0,29.67,0,0
2012-01-04 01:15:00,173.59,-38.3,-47.9,57,NNE,0,0,29.67,0,0
2012-01-04 01:25:00,167.4,-38.3,-47.6,58,NNE,0,0,29.67,0,0
2012-01-04 01:31:00,175.67,-39.2,-48.7,57,NNE,0,0,29.66,0,0
2012-01-04 01:40:00,168.47,-39.2,-48.7,57,NNE,0,0,29.66,0,0
2012-01-04 01:51:00,168.53,-37.8,-47.1,58,NNE,0,0,29.65,0,0
2012-01-04 02:00:00,165.15,-37.8,-47.4,57,NNE,0,0,29.65,0,0
2012-01-04 02:05:00,167.43,-38.3,-47.9,57,NNE,0,0,29.65,0,0
2012-01-04 02:15:00,167.75,-37.4,-46.7,58,NNE,0,0,29.64,0,0
2012-01-04 02:21:00,163.34,-37,-46.1,59,NNE,0,0,29.64,0,0
2012-01-04 02:30:00,166.97,-36.1,-45.5,58,NNE,0,0,29.64,0,0
2012-01-04 02:36:00,163.24,-36.6,-46,58,NNE,0,0,29.64,0,0
2012-01-04 02:45:00,168.08,-37,-46.4,58,NNE,0,0,29.64,0,0
2012-01-04 02:50:00,165.36,-36.6,-45.7,59,NNE,0,0,29.64,0,0
2012-01-04 03:01:00,169.58,-38.7,-48.6,56,NNE,0,0,29.63,0,0
2012-01-04 03:10:00,165.97,-39.2,-48.7,57,NNE,0,0,29.63,0,0
2012-01-04 03:20:00,160.85,-38.7,-48,58,NNE,0,0,29.63,0,0
2012-01-04 03:25:00,164.44,-38.3,-47.6,58,NNE,0,0,29.63,0,0
2012-01-04 03:36:00,162.03,-38.7,-48.6,56,NNE,0,0,29.63,0,0
2012-01-04 03:45:00,162.98,-38.7,-48.3,57,NNE,0,0,29.62,0,0
2012-01-04 03:56:00,164.52,-38.7,-48,58,NNE,0,0,29.62,0,0
2012-01-04 04:05:00,161.89,-38.3,-47.6,58,NNE,0,0,29.62,0,0
2012-01-04 04:15:00,162.6,-38.3,-47.6,58,NNE,0,0,29.62,0,0
2012-01-04 04:25:00,162.96,-38.3,-47.9,57,NNE,0,0,29.62,0,0
2012-01-04 04:31:00,163.83,-38.7,-48.3,57,NNE,0,0,29.61,0,0
2012-01-04 04:41:00,162.5,-38.3,-47.6,58,NNE,0,2,29.61,0,0
2012-01-04 04:50:00,163.37,-38.3,-47.6,58,NNE,1,1,29.61,0,0
2012-01-04 05:00:00,162.57,-38.3,-47.6,58,NNE,0,0,29.61,0,0
2012-01-04 05:11:00,167.89,-37.8,-46.8,59,NNE,0,0,29.61,0,0
2012-01-04 05:20:00,167.97,-37,-46.4,58,NNE,0,0,29.6,0,0
2012-01-04 05:31:00,168.67,-37,-46.4,58,NNE,0,0,29.6,0,0
2012-01-04 05:40:00,168.77,-37.4,-46.7,58,NNE,0,0,29.6,0,0
2012-01-04 05:51:00,172.43,-37,-46.1,59,NNE,0,1,29.59,0,0
2012-01-04 06:00:00,174.02,-38.3,-47.9,57,NNE,0,0,29.59,0,0
2012-01-04 06:05:00,172.84,-38.7,-48.3,57,NNE,0,0,29.59,0,0
2012-01-04 06:15:00,171.73,-38.3,-47.9,57,NNE,0,0,29.59,0,0
2012-01-04 06:20:00,177.25,-37.4,-46.4,59,NNE,1,2,29.59,0,0
2012-01-04 06:30:00,180.27,-37.8,-47.4,57,NNE,1,1,29.58,0,0
2012-01-04 06:36:00,181.03,-38.3,-47.9,57,NNE,0,1,29.58,0,0
2012-01-04 06:41:00,181.59,-38.7,-48.3,57,NNE,0,0,29.58,0,0
2012-01-04 06:50:00,161.17,-38.7,-48.3,57,NNE,0,0,29.58,0,0
2012-01-04 07:01:00,136.63,-38.3,-47.6,58,NNE,0,0,29.58,0,0
2012-01-04 07:10:00,132.85,-38.3,-47.6,58,NNE,0,0,29.58,0,0
2012-01-04 07:21:00,132.35,-38.3,-47.6,58,NNE,0,0,29.58,0,0
2012-01-04 07:31:00,125.99,-38.3,-47.6,58,NNE,0,0,29.58,0,0
2012-01-04 07:40:00,123.97,-39.2,-48.7,57,NNE,0,0,29.58,0,0
2012-01-04 07:46:00,123.43,-38.7,-48,58,NNE,0,0,29.58,0,0
2012-01-04 07:55:00,120.18,-38.7,-48.3,57,NNE,0,0,29.58,0,0
2012-01-04 08:05:00,118.95,-38.3,-47.6,58,NNE,0,0,29.58,0,0
2012-01-04 08:10:00,120.44,-37.8,-46.8,59,NNE,0,0,29.58,0,0
2012-01-04 08:20:00,120.15,-37.4,-46.7,58,NNE,0,0,29.57,0,0
2012-01-04 08:26:00,114.84,-37.8,-47.1,58,NNE,0,0,29.57,0,0
2012-01-04 08:35:00,117.21,-37.4,-46.7,58,NNE,0,0,29.56,0,0
2012-01-04 08:40:00,114.4,-37.4,-46.7,58,NNE,0,0,29.56,0,0
2012-01-04 08:45:00,113.72,-37.8,-47.1,58,NNE,0,0,29.56,0,0
2012-01-04 08:51:00,112.8,-37.8,-47.1,58,NNE,0,0,29.56,0,0
2012-01-04 09:01:00,116.36,-37.4,-46.7,58,NNE,0,0,29.56,0,0
2012-01-04 09:10:00,117.32,-37.8,-47.1,58,NNE,0,0,29.56,0,0
2012-01-04 09:21:00,115.03,-36.1,-44.9,60,NNE,0,0,29.55,0,0
2012-01-04 09:30:00,119.57,-35.3,-44.2,60,NNE,0,0,29.55,0,0
2012-01-04 09:41:00,121.67,-35.7,-44.8,59,NNE,0,0,29.55,0,0
2012-01-04 09:46:00,120.2,-36.1,-45.2,59,NNE,0,0,29.55,0,0
2012-01-04 09:55:00,123.34,-35.7,-44.8,59,NNE,0,0,29.55,0,0
2012-01-04 10:01:00,127.13,-36.1,-45.2,59,NNE,0,1,29.54,0,0
2012-01-04 10:10:00,129.58,-37,-46.4,58,NNE,0,1,29.54,0,0
2012-01-04 10:20:00,127.75,-37.8,-47.1,58,NNE,0,0,29.54,0,0
2012-01-04 10:26:00,129.26,-37.8,-47.4,57,NNE,0,0,29.54,0,0
2012-01-04 10:35:00,133.44,-38.3,-47.9,57,NNE,0,0,29.54,0,0
2012-01-04 10:45:00,136.16,-37,-46.1,59,NNE,0,0,29.53,0,0
2012-01-04 10:50:00,133.77,-37.4,-46.7,58,NNE,0,0,29.53,0,0
2012-01-04 10:56:00,136.83,-38.3,-47.9,57,NNE,0,0,29.53,0,0
2012-01-04 11:05:00,137.47,-37.4,-46.4,59,NNE,0,0,29.53,0,0
2012-01-04 11:15:00,137.88,-36.6,-46,58,NNE,0,0,29.53,0,0
2012-01-04 11:26:00,134.62,-38.3,-47.9,57,NNE,0,0,29.53,0,0
2012-01-04 11:36:00,134.94,-39.2,-48.7,57,NNE,0,0,29.53,0,0
2012-01-04 11:45:00,130.76,-38.3,-47.6,58,NNE,0,0,29.52,0,0
2012-01-04 11:50:00,130.26,-38.3,-47.9,57,NNE,0,0,29.52,0,0
2012-01-04 11:56:00,126.7,-38.7,-48.3,57,NNE,0,0,29.52,0,0
2012-01-04 12:05:00,125.07,-38.3,-47.9,57,NNE,0,0,29.52,0,0
2012-01-04 12:15:00,126.64,-40.4,-50.2,56,NNE,0,1,29.52,0,0
2012-01-04 12:25:00,126.41,-38.7,-48,58,NNE,0,0,29.52,0,0
2012-01-04 12:40:00,125.93,-40.4,-50.2,56,NNE,0,0,29.52,0,0
2012-01-04 12:50:00,124.47,-39.8,-49.6,56,NNE,0,0,29.52,0,0
2012-01-04 13:16:00,125.68,-37.8,-47.4,57,NNE,0,0,29.52,0,0
2012-01-04 13:31:00,126.48,-37.4,-46.7,58,NNE,0,0,29.52,0,0
2012-01-04 13:40:00,124.49,-37.4,-47,57,NNE,0,0,29.52,0,0
2012-01-04 14:01:00,125.47,-37.8,-47.4,57,NNE,0,0,29.51,0,0
2012-01-04 14:10:00,131.97,-38.7,-48.6,56,NNE,0,0,29.51,0,0
2012-01-04 14:16:00,136.12,-38.7,-48.3,57,NNE,0,0,29.51,0,0
2012-01-04 14:25:00,144.85,-37.4,-47,57,NNE,0,0,29.51,0,0
2012-01-04 14:45:00,179.48,-39.2,-48.7,57,NNE,0,1,29.5,0,0
2012-01-04 14:51:00,213.51,-38.7,-48.3,57,NNE,0,1,29.5,0,0
2012-01-04 15:00:00,210.39,-38.3,-47.9,57,NNE,0,0,29.5,0,0
2012-01-04 15:06:00,209.6,-38.3,-47.9,57,NNE,0,0,29.5,0,0
2012-01-04 15:15:00,211.36,-37,-46.1,59,NNE,0,0,29.5,0,0
2012-01-04 15:21:00,207.1,-37,-46.4,58,NNE,0,0,29.5,0,0
2012-01-04 15:30:00,208.56,-37,-46.4,58,NNE,0,0,29.5,0,0
2012-01-04 15:46:00,208.69,-35.7,-45.1,58,NNE,0,0,29.5,0,0
2012-01-04 15:50:00,211.53,-37,-46.6,57,NNE,0,0,29.5,0,0
2012-01-04 16:01:00,213.04,-37.4,-46.7,58,NNE,0,0,29.5,0,0
2012-01-04 18:25:00,170.24,-41.5,-51.2,56,NNE,0,0,29.48,0,0
2012-01-04 18:35:00,126.3,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-04 18:45:00,127.17,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-04 19:06:00,131.77,-38.3,-47.3,59,NNE,0,0,29.47,0,0
2012-01-04 19:25:00,125.51,-42.6,-52.5,55,NNE,0,1,29.48,0,0
2012-01-04 19:31:00,126.2,-42.1,-51.8,56,NNE,0,1,29.48,0,0
2012-01-04 19:40:00,127.28,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-04 20:55:00,122.11,-42.6,-52.5,55,NNE,0,0,29.46,0,0
2012-01-04 21:00:00,124.83,-42.6,-52.5,55,NNE,0,0,29.47,0,0
2012-01-04 21:20:00,122.62,-41.5,-51.5,55,NNE,0,0,29.47,0,0
2012-01-04 21:35:00,121.21,-42.6,-52.5,55,NNE,0,0,29.46,0,0
2012-01-04 21:45:00,120.02,-42.1,-52.1,55,NNE,0,0,29.46,0,0
2012-01-04 21:55:00,121.79,-42.1,-52.1,55,NNE,0,0,29.46,0,0
2012-01-04 22:05:00,121.65,-41.5,-51.2,56,NNE,0,0,29.47,0,0
2012-01-04 22:15:00,120.7,-42.6,-52.8,54,NNE,0,0,29.47,0,0
2012-01-04 22:25:00,116.92,-43.2,-53.1,55,NNE,0,0,29.47,0,0
2012-01-04 22:35:00,115.86,-43.2,-53.1,55,NNE,0,0,29.47,0,0
2012-01-04 22:45:00,115.39,-43.2,-53.1,55,NNE,0,0,29.47,0,0
2012-01-04 22:55:00,148.33,-42.6,-52.5,55,NNE,0,0,29.47,0,0
2012-01-04 23:10:00,191.49,-43.2,-53.1,55,NNE,0,0,29.47,0,0
2012-01-04 23:15:00,192.25,-43.2,-53.4,54,NNE,0,0,29.47,0,0
2012-01-04 23:25:00,192.98,-42.6,-52.5,55,NNE,0,0,29.47,0,0
2012-01-04 23:35:00,189.77,-41.5,-50.9,57,NNE,0,0,29.47,0,0
2012-01-04 23:40:00,186.61,-40.9,-50.6,56,NNE,0,1,29.47,0,0
2012-01-04 23:50:00,184.69,-42.6,-52.5,55,NNE,0,0,29.47,0,0
2012-01-05 00:30:00,182.24,-40.4,-50.2,56,NNE,1,1,29.47,0,0
2012-01-05 00:35:00,183.71,-39.8,-49.3,57,NNE,0,1,29.47,0,0
2012-01-05 00:40:00,179.25,-39.2,-48.4,58,NNE,0,0,29.47,0,0
2012-01-05 00:55:00,178.48,-39.8,-49.6,56,NNE,0,0,29.47,0,0
2012-01-05 01:00:00,181.21,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 01:10:00,177.91,-39.8,-49.3,57,NNE,0,0,29.47,0,0
2012-01-05 01:20:00,170.6,-38.3,-47.6,58,NNE,0,0,29.47,0,0
2012-01-05 01:30:00,174.13,-39.8,-49.9,55,NNE,0,0,29.47,0,0
2012-01-05 01:41:00,177.66,-40.9,-50.9,55,NNE,0,0,29.47,0,0
2012-01-05 01:45:00,168.85,-40.9,-50.6,56,NNE,0,0,29.47,0,0
2012-01-05 01:55:00,168.07,-40.9,-50.6,56,NNE,0,0,29.47,0,0
2012-01-05 02:00:00,169.16,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 02:10:00,173.09,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 02:20:00,168.79,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 02:30:00,171.47,-40.9,-50.6,56,NNE,0,0,29.47,0,0
2012-01-05 02:40:00,169.19,-39.2,-48.4,58,NNE,0,0,29.47,0,0
2012-01-05 02:50:00,168.4,-39.2,-49,56,NNE,0,0,29.47,0,0
2012-01-05 02:55:00,163.93,-39.8,-49.3,57,NNE,0,0,29.47,0,0
2012-01-05 03:06:00,169.64,-40.4,-50.5,55,NNE,0,0,29.47,0,0
2012-01-05 03:15:00,164.83,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 03:20:00,167.42,-40.9,-50.9,55,NNE,0,0,29.47,0,0
2012-01-05 03:25:00,167.36,-41.5,-51.5,55,NNE,0,0,29.47,0,0
2012-01-05 03:45:00,164.88,-40.9,-50.3,57,NNE,0,0,29.47,0,0
2012-01-05 04:00:00,166.31,-42.1,-52.1,55,NNE,0,0,29.47,0,0
2012-01-05 04:10:00,162.43,-40.9,-50.6,56,NNE,0,0,29.47,0,0
2012-01-05 04:20:00,163.71,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 04:30:00,161.61,-41.5,-51.8,54,NNE,0,0,29.47,0,0
2012-01-05 04:50:00,156.95,-40.9,-50.3,57,NNE,0,0,29.48,0,0
2012-01-05 05:00:00,160.67,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 05:20:00,161.03,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-05 05:25:00,167.62,-42.6,-52.5,55,NNE,0,0,29.48,0,0
2012-01-05 05:40:00,167.53,-42.1,-52.1,55,NNE,0,1,29.48,0,0
2012-01-05 05:55:00,168.13,-42.6,-52.8,54,NNE,0,0,29.47,0,0
2012-01-05 06:10:00,173.9,-42.6,-52.5,55,NNE,0,0,29.47,0,0
2012-01-05 06:45:00,137.53,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 06:55:00,127.38,-39.2,-48.7,57,NNE,0,0,29.47,0,0
2012-01-05 07:05:00,131.07,-38.3,-47.6,58,NNE,0,0,29.47,0,0
2012-01-05 07:15:00,126.84,-38.7,-48.3,57,NNE,0,0,29.47,0,0
2012-01-05 07:20:00,126.31,-39.2,-48.7,57,NNE,0,0,29.47,0,0
2012-01-05 07:30:00,127.12,-39.8,-49.3,57,NNE,0,0,29.47,0,0
2012-01-05 07:40:00,124.56,-40.4,-50.2,56,NNE,0,0,29.47,0,0
2012-01-05 07:45:00,122.92,-40.9,-50.9,55,NNE,0,0,29.47,0,0
2012-01-05 07:55:00,125.62,-41.5,-51.2,56,NNE,0,0,29.47,0,0
2012-01-05 08:00:00,118.83,-40.4,-49.9,57,NNE,0,0,29.46,0,0
2012-01-05 08:05:00,124.86,-40.4,-50.2,56,NNE,0,0,29.46,0,0
2012-01-05 08:15:00,126.27,-41.5,-51.5,55,NNE,0,0,29.47,0,0
2012-01-05 08:25:00,130.13,-40.9,-50.6,56,NNE,0,0,29.47,0,0
2012-01-05 08:35:00,131.03,-40.4,-49.9,57,NNE,0,0,29.47,0,0
2012-01-05 08:50:00,133.99,-40.4,-49.9,57,NNE,0,0,29.47,0,0
2012-01-05 09:10:00,131.97,-39.2,-48.7,57,NNE,0,0,29.47,0,0
2012-01-05 09:15:00,126.61,-39.8,-49.6,56,NNE,0,0,29.47,0,0
2012-01-05 09:25:00,126.44,-40.4,-49.9,57,NNE,0,0,29.47,0,0
2012-01-05 09:35:00,127.63,-39.2,-48.7,57,NNE,0,0,29.47,0,0
2012-01-05 09:45:00,129.95,-40.9,-50.9,55,NNE,0,0,29.47,0,0
2012-01-05 09:50:00,129.73,-39.2,-48.4,58,NNE,0,0,29.47,0,0
2012-01-05 10:05:00,133.2,-40.9,-50.9,55,NNE,0,0,29.47,0,0
2012-01-05 10:15:00,139.76,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 10:25:00,142.04,-41.5,-51.2,56,NNE,0,0,29.48,0,0
2012-01-05 10:30:00,141.74,-40.9,-50.6,56,NNE,0,0,29.48,0,0
2012-01-05 10:40:00,138.25,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 10:50:00,138.66,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-05 10:55:00,141.76,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-05 11:05:00,141.34,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 11:15:00,137.94,-40.9,-50.6,56,NNE,0,0,29.48,0,0
2012-01-05 11:25:00,135.74,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 11:35:00,141.12,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-05 11:45:00,140.61,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 11:55:00,134.7,-41.5,-51.2,56,NNE,0,0,29.48,0,0
2012-01-05 12:05:00,134.89,-41.5,-51.2,56,NNE,0,0,29.48,0,0
2012-01-05 12:15:00,134.34,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 12:25:00,136.71,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 12:35:00,132.58,-42.1,-52.1,55,NNE,0,0,29.48,0,0
2012-01-05 12:40:00,127.04,-41.5,-51.5,55,NNE,0,0,29.48,0,0
2012-01-05 12:45:00,131.52,-40.4,-49.9,57,NNE,0,0,29.49,0,0
2012-01-05 12:55:00,130.87,-40.4,-50.5,55,NNE,0,0,29.49,0,0
2012-01-05 13:00:00,130.41,-40.9,-50.9,55,NNE,0,0,29.49,0,0
2012-01-05 13:10:00,131.49,-40.4,-50.2,56,NNE,0,0,29.49,0,0
2012-01-05 13:15:00,127.09,-40.9,-50.9,55,NNE,0,0,29.48,0,0
2012-01-05 13:25:00,128.2,-38.3,-47.6,58,NNE,0,0,29.48,0,0
2012-01-05 13:35:00,131.38,-38.3,-48.2,56,NNE,0,0,29.48,0,0
2012-01-05 13:45:00,133.05,-38.3,-47.9,57,NNE,0,0,29.48,0,0
2012-01-05 13:55:00,131.86,-39.2,-49.3,55,NNE,0,0,29.48,0,0
2012-01-05 14:05:00,128.55,-39.8,-49.6,56,NNE,0,0,29.48,0,0
2012-01-05 14:15:00,133.91,-38.7,-48.3,57,NNE,0,0,29.47,0,0
2012-01-05 14:20:00,138.72,-38.3,-47.6,58,NNE,0,0,29.47,0,0
2012-01-05 14:30:00,135.72,-37.8,-47.7,56,NNE,0,0,29.48,0,0
2012-01-05 14:45:00,140.2,-38.7,-48.6,56,NNE,0,0,29.47,0,0
2012-01-05 14:50:00,135.83,-38.7,-48.3,57,NNE,0,0,29.47,0,0
2012-01-05 15:00:00,139.35,-39.2,-48.7,57,NNE,0,0,29.47,0,0
2012-01-05 15:10:00,143.7,-38.3,-47.6,58,NNE,0,0,29.47,0,0
2012-01-05 15:20:00,142.43,-37,-46.4,58,NNE,0,0,29.47,0,0
2012-01-05 15:30:00,138.91,-37.8,-47.1,58,NNE,0,0,29.47,0,0
2012-01-05 15:40:00,137.65,-38.3,-47.9,57,NNE,0,0,29.47,0,0
2012-01-05 15:45:00,139.03,-38.3,-47.9,57,NNE,0,0,29.47,0,0
2012-01-05 15:55:00,138.29,-37.8,-47.1,58,NNE,0,0,29.47,0,0
2012-01-05 16:05:00,137.24,-38.3,-47.9,57,NNE,0,0,29.47,0,0
2012-01-05 16:10:00,138.65,-38.3,-47.9,57,NNE,0,0,29.47,0,0
2012-01-05 16:20:00,137.16,-38.3,-47.6,58,NNE,0,0,29.47,0,0
2012-01-05 16:25:00,143.24,-37.8,-47.1,58,NNE,0,0,29.47,0,0
2012-01-05 16:35:00,141.62,-37.8,-47.4,57,NNE,0,0,29.47,0,0
2012-01-05 16:45:00,141.12,-38.3,-47.6,58,NNE,0,0,29.48,0,0
2012-01-05 16:55:00,139.5,-38.3,-47.6,58,NNE,0,0,29.48,0,0
2012-01-05 17:00:00,136.17,-37.8,-47.1,58,NNE,0,0,29.48,0,0
2012-01-05 17:10:00,139.59,-37,-46.1,59,NNE,0,1,29.48,0,0
2012-01-05 17:15:00,141.75,-37.8,-47.1,58,NNE,0,1,29.48,0,0
2012-01-05 17:25:00,140.18,-38.3,-47.6,58,NNE,0,0,29.48,0,0
2012-01-05 17:30:00,141.32,-37.8,-47.1,58,NNE,0,0,29.49,0,0
2012-01-05 17:40:00,139.38,-37.8,-47.1,58,NNE,0,0,29.49,0,0
2012-01-05 17:50:00,138.93,-37.4,-46.7,58,NNE,0,0,29.49,0,0
2012-01-05 18:00:00,136.53,-37,-46.1,59,NNE,0,0,29.49,0,0
2012-01-05 18:10:00,136.65,-37.4,-46.7,58,NNE,0,0,29.49,0,0
2012-01-05 18:20:00,136.77,-36.6,-45.7,59,NNE,0,0,29.49,0,0
2012-01-05 18:30:00,129.62,-36.1,-45.2,59,NNE,0,0,29.49,0,0
2012-01-05 18:40:00,127.58,-37.4,-46.7,58,NNE,0,0,29.49,0,0
2012-01-05 18:50:00,130.02,-37.4,-46.7,58,NNE,0,0,29.49,0,0
2012-01-05 19:00:00,128.89,-37.8,-47.1,58,NNE,0,0,29.49,0,0
2012-01-05 19:10:00,127.57,-38.3,-47.9,57,NNE,0,0,29.49,0,0
2012-01-05 19:15:00,121.2,-38.3,-47.6,58,NNE,0,0,29.5,0,0
2012-01-05 19:25:00,129.19,-37.8,-47.1,58,NNE,0,1,29.5,0,0
2012-01-05 19:35:00,130.38,-37,-46.4,58,NNE,1,2,29.49,0,0
2012-01-05 19:45:00,132.01,-37,-46.4,58,NNE,0,0,29.5,0,0
2012-01-05 19:50:00,131.56,-37,-46.4,58,NNE,0,0,29.5,0,0
2012-01-05 19:55:00,127.36,-37,-46.4,58,NNE,0,0,29.5,0,0
2012-01-05 20:00:00,131.85,-37,-46.4,58,NNE,0,0,29.5,0,0
2012-01-05 20:05:00,123.81,-37,-46.4,58,NNE,0,0,29.5,0,0
2012-01-05 20:10:00,129.24,-37.4,-46.7,58,NNE,0,0,29.5,0,0
2012-01-05 20:20:00,125.17,-36.6,-45.4,60,NNE,0,0,29.5,0,0
2012-01-05 20:25:00,127.79,-35.3,-44.2,60,NNE,0,0,29.5,0,0
2012-01-05 20:30:00,128.24,-35.3,-44.5,59,NNE,0,0,29.5,0,0
2012-01-05 20:40:00,126.46,-35.7,-44.8,59,NNE,0,0,29.5,0,0
2012-01-05 20:45:00,126.31,-35.7,-44.5,60,NNE,0,0,29.5,0,0
2012-01-05 20:55:00,121.52,-36.1,-45.5,58,NNE,0,0,29.5,0,0
2012-01-05 21:00:00,125.31,-36.6,-46,58,NNE,0,0,29.5,0,0
2012-01-05 21:05:00,117.52,-36.6,-45.7,59,NNE,0,0,29.5,0,0
2012-01-05 21:15:00,118.56,-36.6,-46,58,NNE,0,0,29.51,0,0
2012-01-05 21:20:00,119.25,-36.6,-46,58,NNE,0,0,29.51,0,0
2012-01-05 21:30:00,120.29,-37,-46.4,58,NNE,0,0,29.51,0,0
2012-01-05 21:35:00,118.05,-36.6,-45.7,59,NNE,0,0,29.51,0,0
2012-01-05 21:50:00,119.49,-37.4,-46.7,58,NNE,0,0,29.51,0,0
2012-01-05 22:00:00,117.28,-37.8,-47.1,58,NNE,0,0,29.52,0,0
2012-01-05 22:10:00,119.51,-37.4,-46.7,58,NNE,0,0,29.52,0,0
2012-01-05 22:15:00,112.3,-37,-46.4,58,NNE,0,0,29.52,0,0
2012-01-05 22:25:00,115.65,-37.8,-47.4,57,NNE,0,0,29.52,0,0
2012-01-05 22:35:00,115.87,-37.8,-47.1,58,NNE,0,0,29.52,0,0
2012-01-05 22:40:00,116.56,-37.4,-46.4,59,NNE,0,0,29.52,0,0
2012-01-05 22:50:00,112.99,-37,-46.4,58,NNE,0,0,29.52,0,0
2012-01-05 22:55:00,113.78,-37.4,-47,57,NNE,0,0,29.52,0,0
2012-01-05 23:05:00,115.39,-37.4,-46.7,58,NNE,0,0,29.52,0,0
2012-01-05 23:15:00,170.71,-37.8,-47.1,58,NNE,0,0,29.53,0,0
2012-01-05 23:30:00,186.34,-37.4,-46.7,58,NNE,0,0,29.53,0,0
2012-01-05 23:35:00,186.24,-37.4,-46.7,58,NNE,0,1,29.53,0,0
2012-01-05 23:45:00,182.25,-37.4,-46.7,58,NNE,0,0,29.54,0,0
2012-01-05 23:55:00,177.17,-37,-46.1,59,NNE,0,0,29.54,0,0
2012-01-06 00:00:00,177.17,-36.1,-44.9,60,NNE,0,0,29.54,0,0
2012-01-06 00:10:00,175.66,-36.6,-46,58,NNE,0,0,29.54,0,0
2012-01-06 00:20:00,182.02,-35.3,-43.9,61,NNE,0,1,29.55,0,0
2012-01-06 00:30:00,180.83,-34.8,-43.7,60,NNE,0,0,29.55,0,0
2012-01-06 00:40:00,176.99,-35.7,-44.8,59,NNE,0,0,29.55,0,0
2012-01-06 00:50:00,179.9,-35.7,-44.8,59,NNE,0,0,29.56,0,0
2012-01-06 00:55:00,180.13,-35.3,-44.2,60,NNE,0,0,29.56,0,0
2012-01-06 01:05:00,175.14,-35.3,-44.5,59,NNE,0,0,29.56,0,0
2012-01-06 01:15:00,177.34,-34.8,-43.7,60,NNE,0,0,29.56,0,0
2012-01-06 01:20:00,175.48,-34.8,-43.7,60,NNE,0,0,29.56,0,0
2012-01-06 01:30:00,171.79,-35.3,-44.5,59,NNE,0,1,29.56,0,0
2012-01-06 01:40:00,168.21,-34.4,-43,61,NNE,0,0,29.56,0,0
2012-01-06 01:45:00,163.68,-34,-42.6,61,NNE,0,0,29.56,0,0
2012-01-06 01:55:00,164.37,-33.1,-41.8,61,NNE,0,0,29.56,0,0
2012-01-06 02:05:00,170.74,-32.7,-41.1,62,NNE,0,0,29.57,0,0
2012-01-06 02:15:00,168.49,-37,-46.6,57,NNE,1,1,29.57,0,0
2012-01-06 02:25:00,162.11,-37,-46.4,58,NNE,0,0,29.57,0,0
2012-01-06 02:30:00,169.29,-36.6,-46,58,NNE,0,0,29.57,0,0
2012-01-06 02:40:00,168.03,-37.4,-46.7,58,NNE,0,0,29.57,0,0
2012-01-06 02:50:00,161.36,-37.8,-47.4,57,NNE,0,0,29.58,0,0
2012-01-06 03:00:00,166.43,-37.8,-47.1,58,NNE,0,0,29.58,0,0
2012-01-06 03:10:00,167.82,-36.6,-45.7,59,NNE,0,0,29.58,0,0
2012-01-06 03:25:00,164.88,-37.8,-47.4,57,NNE,0,0,29.57,0,0
2012-01-06 03:35:00,163.17,-37.8,-47.1,58,NNE,0,0,29.58,0,0
2012-01-06 03:45:00,162.45,-38.3,-47.9,57,NNE,0,0,29.58,0,0
2012-01-06 03:50:00,160.31,-38.7,-48.3,57,NNE,0,0,29.58,0,0
2012-01-06 04:00:00,164.41,-38.3,-47.6,58,NNE,0,1,29.58,0,0
2012-01-06 04:15:00,161.97,-38.3,-47.9,57,NNE,0,0,29.59,0,0
2012-01-06 04:25:00,159.78,-38.7,-48.3,57,NNE,0,0,29.59,0,0
